Draw Date,b1,b2,b3,b4,b5,b6,Jackpot,Outcome,mean,median,std,min,max,range,sum_without_bonus,sum_with_bonus,even_count,odd_count,low_range_count,high_range_count,prev_common_count,has_consecutive
Tuesday 10 January 2012,18,20,24,26,40,13,"R10,000,000",Roll,25.6,24.0,7.735631842325486,18,40,22,128,141,5,1,3,3,2,False
Friday 6 January 2012,1,21,29,32,34,20,"R7,226,611",Roll,23.4,29.0,12.043255373859678,1,34,33,117,137,2,4,2,4,0,False
Tuesday 3 January 2012,3,5,8,17,41,6,"R4,682,014",Roll,14.8,8.0,13.948476619330155,3,41,38,74,80,1,5,4,2,0,False
Friday 30 December 2011,11,15,20,33,37,16,"R2,573,143",Roll,23.2,20.0,10.12719112093773,11,37,26,116,132,1,5,3,3,0,False
Tuesday 27 December 2011,10,12,17,24,26,3,"R14,968,166",Won,17.8,17.0,6.337191807101944,10,26,16,89,92,4,2,4,2,0,False
Friday 23 December 2011,7,13,21,22,40,20,"R13,042,337",Roll,20.6,21.0,11.146299834474219,7,40,33,103,123,2,4,4,2,0,True
Tuesday 20 December 2011,20,21,25,37,40,5,"R10,136,821",Roll,28.6,25.0,8.309031231136395,20,40,20,143,148,2,4,3,3,2,True
Friday 16 December 2011,14,26,28,33,45,11,"R7,443,501",Roll,29.2,28.0,10.067770358922575,14,45,31,146,157,3,3,1,5,0,False
Tuesday 13 December 2011,14,16,22,32,35,13,"R5,026,628",Roll,23.8,22.0,8.4,14,35,21,119,132,4,2,3,3,1,False
Friday 9 December 2011,1,3,18,36,37,11,"R2,618,631",Roll,19.0,18.0,15.453155017665487,1,37,36,95,106,2,4,3,3,0,True
Tuesday 6 December 2011,6,15,16,28,41,1,"R16,224,070",Won,21.2,16.0,12.12270596855339,6,41,35,106,107,3,3,3,3,0,True
Friday 2 December 2011,5,6,25,38,40,16,"R13,455,044",Roll,22.8,25.0,15.038616957685969,5,40,35,114,130,3,3,3,3,1,True
Tuesday 29 November 2011,12,27,28,32,34,5,"R10,396,079",Roll,26.6,28.0,7.735631842325487,12,34,22,133,138,4,2,1,5,0,True
Friday 25 November 2011,23,26,29,41,44,14,"R7,690,591",Roll,32.6,29.0,8.357032966310472,23,44,21,163,177,2,4,1,5,0,False
Tuesday 22 November 2011,5,24,29,34,44,18,"R4,802,228",Roll,27.2,29.0,12.921300244170475,5,44,39,136,154,3,3,2,4,2,False
Friday 18 November 2011,9,24,36,37,45,14,"R2,543,676",Roll,30.2,36.0,12.544321424453376,9,45,36,151,165,2,4,2,4,1,True
Tuesday 15 November 2011,8,18,30,38,44,5,"R2,477,488",Won,27.6,30.0,13.108775686539152,8,44,36,138,143,5,1,2,4,0,False
Friday 11 November 2011,1,6,7,10,35,14,"R5,648,665",Won,11.8,7.0,11.9565881421081,1,35,34,59,73,2,4,4,2,0,True
Tuesday 8 November 2011,8,10,11,15,45,20,"R2,680,203",Roll,17.8,11.0,13.789851340750559,8,45,37,89,109,2,4,4,2,1,True
Friday 4 November 2011,9,25,31,34,42,10,"R42,255,928",Won,28.2,31.0,11.05260150371848,9,42,33,141,151,2,4,2,4,0,False
Tuesday 1 November 2011,13,23,34,39,43,7,"R37,589,153",Roll,30.4,34.0,10.983624174196786,13,43,30,152,159,1,5,2,4,1,False
Friday 28 October 2011,3,15,36,37,41,6,"R33,346,689",Roll,26.4,36.0,14.8,3,41,38,132,138,1,5,2,4,0,True
Tuesday 25 October 2011,11,12,20,35,38,1,"R29,627,473",Roll,23.2,20.0,11.338430226446693,11,38,27,116,117,3,3,3,3,0,True
Friday 21 October 2011,2,16,23,39,42,9,"R26,663,017",Roll,24.4,23.0,14.813507349712964,2,42,40,122,131,3,3,3,3,0,False
Tuesday 18 October 2011,2,8,12,15,32,13,"R23,663,233",Roll,13.8,12.0,10.087616170334792,2,32,30,69,82,4,2,4,2,1,False
Friday 14 October 2011,15,20,21,31,35,5,"R20,901,649",Roll,24.4,21.0,7.418894796396563,15,35,20,122,127,1,5,3,3,1,True
Tuesday 11 October 2011,8,10,24,39,43,8,"R17,786,971",Roll,24.8,24.0,14.386104406683554,8,43,35,124,132,3,3,3,3,0,False
Friday 7 October 2011,33,36,38,40,44,4,"R14,993,778",Roll,38.2,38.0,3.709447398198282,33,44,11,191,195,4,2,0,6,0,False
Tuesday 4 October 2011,8,10,26,40,42,4,"R11,840,586",Roll,25.2,26.0,14.344336861632886,8,42,34,126,130,5,1,2,4,1,False
Friday 30 September 2011,11,21,24,28,35,17,"R8,786,034",Roll,23.8,24.0,7.934733769950949,11,35,24,119,136,2,4,3,3,0,False
Tuesday 27 September 2011,1,7,8,22,40,18,"R5,656,161",Roll,15.6,8.0,14.008568806269967,1,40,39,78,96,3,3,4,2,0,True
Friday 23 September 2011,5,22,24,25,27,5,"R2,886,998",Roll,20.6,24.0,7.964923100695952,5,27,22,103,108,2,4,4,2,1,True
Tuesday 20 September 2011,8,10,23,31,38,8,"R8,395,464",Won,22.0,23.0,11.64474130240771,8,38,30,110,118,3,3,3,3,0,False
Friday 16 September 2011,2,3,4,28,38,20,"R5,716,820",Roll,15.0,4.0,15.046594299043223,2,38,36,75,95,4,2,3,3,1,True
Tuesday 13 September 2011,5,11,17,28,44,20,"R2,691,821",Roll,21.0,17.0,13.784048752090222,5,44,39,105,125,2,4,3,3,1,False
Friday 9 September 2011,10,18,23,36,40,4,"R3,301,766",Won,25.4,23.0,11.16422858956229,10,40,30,127,131,4,2,3,3,0,False
Tuesday 6 September 2011,1,2,5,30,40,3,"R54,740,386",Won,15.6,5.0,16.206171663906314,1,40,39,78,81,3,3,3,3,1,True
Friday 2 September 2011,15,25,34,43,45,1,"R49,859,652",Roll,32.4,34.0,11.235657524150511,15,45,30,162,163,1,5,2,4,0,False
Tuesday 30 August 2011,4,5,19,37,38,15,"R45,156,723",Roll,20.6,19.0,14.786480311419618,4,38,34,103,118,2,4,3,3,0,True
Friday 26 August 2011,10,18,20,36,39,13,"R41,137,341",Roll,24.6,20.0,11.092339699089639,10,39,29,123,136,4,2,3,3,0,False
Tuesday 23 August 2011,4,17,20,22,31,13,"R36,653,664",Roll,18.8,20.0,8.749857141690944,4,31,27,94,107,3,3,4,2,1,False
Friday 19 August 2011,5,14,19,21,28,11,"R33,325,749",Roll,17.4,19.0,7.657675887630659,5,28,23,87,98,2,4,4,2,0,False
Tuesday 16 August 2011,3,10,16,21,22,9,"R29,856,251",Roll,14.4,16.0,7.116178749862878,3,22,19,72,81,3,3,5,1,1,True
Friday 12 August 2011,2,8,39,41,43,16,"R26,397,131",Roll,26.6,39.0,17.783138080777533,2,43,41,133,149,2,4,2,4,0,False
Tuesday 9 August 2011,31,37,38,43,45,15,"R23,237,755",Roll,38.8,38.0,4.915282290977803,31,45,14,194,209,1,5,0,6,1,True
Friday 5 August 2011,5,9,10,21,44,10,"R20,854,766",Roll,17.8,10.0,14.133647795243801,5,44,39,89,99,2,4,4,2,0,True
Tuesday 2 August 2011,3,9,16,27,31,13,"R17,546,690",Roll,17.2,16.0,10.552724766618336,3,31,28,86,99,1,5,3,3,1,False
Friday 29 July 2011,7,12,23,40,42,2,"R14,519,379",Roll,24.8,23.0,14.218298069740976,7,42,35,124,126,3,3,3,3,0,False
Tuesday 26 July 2011,18,26,28,34,36,3,"R11,227,328",Roll,28.4,28.0,6.374950980203691,18,36,18,142,145,5,1,1,5,0,False
Friday 22 July 2011,13,22,25,26,35,13,"R8,434,807",Roll,24.2,25.0,7.0823724838503095,13,35,22,121,134,2,4,3,3,1,True
Tuesday 19 July 2011,2,14,15,18,29,20,"R5,581,368",Roll,15.6,15.0,8.63944442658207,2,29,27,78,98,3,3,4,2,0,True
Friday 15 July 2011,9,16,19,24,28,19,"R2,970,504",Roll,19.2,19.0,6.554387843269576,9,28,19,96,115,3,3,4,2,0,False
Tuesday 12 July 2011,10,16,28,34,45,6,"R35,206,645",Won,26.6,28.0,12.515590277729613,10,45,35,133,139,4,2,2,4,2,False
Friday 8 July 2011,5,22,30,32,33,18,"R31,562,753",Roll,24.4,30.0,10.44222198576529,5,33,28,122,140,3,3,2,4,0,True
Tuesday 5 July 2011,2,30,31,34,42,5,"R28,198,224",Roll,27.8,31.0,13.5705563629499,2,42,40,139,144,4,2,1,5,1,True
Friday 1 July 2011,2,9,31,35,37,4,"R25,041,903",Roll,22.8,31.0,14.427751037497147,2,37,35,114,118,1,5,2,4,2,False
Tuesday 28 June 2011,2,16,25,37,41,12,"R21,485,429",Roll,24.2,25.0,14.190137420053407,2,41,39,121,133,2,4,3,3,2,False
Friday 24 June 2011,6,18,28,31,36,20,"R18,275,434",Roll,23.8,28.0,10.665833300778706,6,36,30,119,139,4,2,2,4,0,False
Tuesday 21 June 2011,2,8,28,30,35,13,"R14,966,512",Roll,20.6,28.0,13.078226179417452,2,35,33,103,116,4,2,2,4,1,False
Friday 17 June 2011,15,23,33,44,45,6,"R12,161,620",Roll,32.0,33.0,11.696153213770756,15,45,30,160,166,1,5,2,4,0,True
Tuesday 14 June 2011,11,16,34,39,40,11,"R9,071,022",Roll,28.0,34.0,12.116104984688768,11,40,29,140,151,3,3,2,4,0,True
Friday 10 June 2011,13,24,26,30,42,16,"R6,217,537",Roll,27.0,26.0,9.38083151964686,13,42,29,135,151,4,2,2,4,0,False
Tuesday 7 June 2011,10,16,24,32,35,7,"R3,005,843",Roll,23.4,24.0,9.414881836751857,10,35,25,117,124,4,2,3,3,1,False
Friday 3 June 2011,6,30,31,33,36,16,"R102,016,595",Won,27.2,31.0,10.796295661012625,6,36,30,136,152,3,3,1,5,0,True
Tuesday 31 May 2011,7,8,13,33,35,17,"R90,592,370",Roll,19.2,13.0,12.270289320142375,7,35,28,96,113,1,5,3,3,1,True
Friday 27 May 2011,7,16,22,34,45,17,"R82,856,413",Roll,24.8,22.0,13.377593206552515,7,45,38,124,141,3,3,3,3,1,False
Tuesday 24 May 2011,13,16,21,41,45,18,"R75,903,541",Roll,27.2,21.0,13.212115651930995,13,45,32,136,154,1,5,3,3,2,False
Friday 20 May 2011,3,7,10,31,42,6,"R70,376,366",Roll,18.6,10.0,15.186836405255704,3,42,39,93,99,2,4,3,3,0,False
Tuesday 17 May 2011,13,16,24,26,27,10,"R64,579,367",Roll,21.2,24.0,5.635601121442148,13,27,14,106,116,3,3,3,3,0,True
Friday 13 May 2011,4,10,11,32,38,6,"R59,734,277",Roll,19.0,11.0,13.416407864998739,4,38,34,95,101,4,2,3,3,0,True
Tuesday 10 May 2011,1,17,31,41,43,1,"R54,184,157",Roll,26.6,31.0,15.76832267554162,1,43,42,133,134,0,6,2,4,0,False
Friday 6 May 2011,4,9,20,38,45,2,"R49,896,046",Roll,23.2,20.0,15.967466924969658,4,45,41,116,118,3,3,3,3,0,False
Tuesday 3 May 2011,8,10,11,33,34,17,"R45,589,880",Roll,19.2,11.0,11.720068259186888,8,34,26,96,113,3,3,3,3,0,True
Friday 29 April 2011,1,15,39,41,45,7,"R42,070,879",Roll,28.2,39.0,17.186040847152668,1,45,44,141,148,0,6,2,4,0,False
Tuesday 26 April 2011,12,16,25,37,45,7,"R38,178,592",Roll,27.0,25.0,12.441864811996632,12,45,33,135,142,2,4,3,3,1,False
Tuesday 19 April 2011,8,14,15,16,38,2,"R34,239,693",Roll,18.2,15.0,10.283968105745952,8,38,30,91,93,4,2,4,2,1,True
Friday 15 April 2011,8,15,18,25,37,5,"R31,182,453",Roll,20.6,18.0,9.850888284819801,8,37,29,103,108,2,4,4,2,2,False
Tuesday 12 April 2011,7,20,27,35,37,10,"R28,063,612",Roll,25.2,27.0,10.925200226998129,7,37,30,126,136,1,5,2,4,1,False
Friday 8 April 2011,1,14,37,39,40,3,"R25,454,393",Roll,26.2,37.0,15.84171707865028,1,40,39,131,134,2,4,2,4,1,True
Tuesday 5 April 2011,16,23,25,33,34,9,"R22,593,290",Roll,26.2,25.0,6.675327707311454,16,34,18,131,140,2,4,3,3,0,True
Friday 1 April 2011,1,12,23,36,42,18,"R19,831,783",Roll,22.8,23.0,15.065191668213185,1,42,41,114,132,3,3,3,3,1,False
Tuesday 29 March 2011,3,15,17,24,38,13,"R16,835,332",Roll,19.4,17.0,11.499565209172042,3,38,35,97,110,2,4,4,2,0,False
Friday 25 March 2011,13,16,25,36,39,8,"R14,149,627",Roll,25.8,25.0,10.380751417888785,13,39,26,129,137,2,4,3,3,0,False
Tuesday 22 March 2011,8,15,24,39,41,8,"R11,415,269",Roll,25.4,24.0,12.970736293672768,8,41,33,127,135,2,4,3,3,1,False
Friday 18 March 2011,8,28,36,40,42,4,"R9,512,305",Roll,30.8,36.0,12.367699866992245,8,42,34,154,158,5,1,1,5,1,False
Tuesday 15 March 2011,12,22,32,36,43,10,"R7,070,429",Roll,29.0,32.0,10.881176406988354,12,43,31,145,155,4,2,2,4,1,False
Friday 11 March 2011,5,34,39,43,45,8,"R4,824,277",Roll,33.2,39.0,14.593149077563758,5,45,40,166,174,1,5,1,5,1,False
Tuesday 8 March 2011,17,21,31,34,41,4,"R2,350,782",Roll,28.8,31.0,8.726969691708572,17,41,24,144,148,1,5,2,4,1,False
Friday 4 March 2011,7,13,18,34,44,20,"R5,292,362",Won,23.2,18.0,13.731715115017497,7,44,37,116,136,3,3,3,3,1,False
Tuesday 1 March 2011,1,7,24,28,37,15,"R2,627,079",Roll,19.4,24.0,13.395521639712282,1,37,36,97,112,2,4,3,3,1,False
Friday 25 February 2011,3,24,31,37,41,2,"R7,443,787",Won,27.2,31.0,13.392535234226568,3,41,38,136,138,1,5,2,4,2,False
Tuesday 22 February 2011,4,10,12,33,35,16,"R4,673,560",Roll,18.8,12.0,12.702755606560334,4,35,31,94,110,3,3,3,3,0,False
Friday 18 February 2011,2,7,12,17,31,17,"R2,461,637",Roll,13.8,12.0,9.947864092356712,2,31,29,69,86,2,4,4,2,1,False
Tuesday 15 February 2011,1,17,23,41,42,17,"R22,420,181",Won,24.8,23.0,15.419468213917106,1,42,41,124,141,1,5,3,3,1,True
Friday 11 February 2011,14,25,27,31,34,10,"R19,670,160",Roll,26.2,27.0,6.8527366796047255,14,34,20,131,141,2,4,2,4,0,False
Tuesday 8 February 2011,14,20,22,34,35,8,"R16,747,399",Roll,25.0,22.0,8.19756061276768,14,35,21,125,133,4,2,3,3,2,True
Friday 4 February 2011,11,12,16,31,37,3,"R13,995,554",Roll,21.4,16.0,10.594338110519221,11,37,26,107,110,2,4,3,3,0,True
Tuesday 1 February 2011,2,5,29,39,41,7,"R10,932,870",Roll,23.2,29.0,16.618062462272793,2,41,39,116,123,1,5,2,4,0,False
Friday 28 January 2011,5,9,11,22,37,7,"R8,021,787",Roll,16.8,11.0,11.565465835840769,5,37,32,84,91,1,5,4,2,1,False
Tuesday 25 January 2011,3,9,12,18,38,9,"R5,055,855",Roll,16.0,12.0,12.016655108639842,3,38,35,80,89,3,3,4,2,1,False
Friday 21 January 2011,6,13,18,19,22,10,"R2,497,893",Roll,15.6,18.0,5.607138307550474,6,22,16,78,88,3,3,5,1,1,True
Tuesday 18 January 2011,5,10,36,41,44,18,"R15,953,620",Won,27.2,36.0,16.363373735266208,5,44,39,136,154,3,3,2,4,0,False
Friday 14 January 2011,8,16,21,36,42,4,"R13,397,461",Roll,24.6,21.0,12.611106216347558,8,42,34,123,127,4,2,3,3,1,False
Tuesday 11 January 2011,14,15,22,27,37,7,"R10,542,001",Roll,23.0,22.0,8.461678320522472,14,37,23,115,122,2,4,3,3,0,True
Friday 7 January 2011,9,12,26,29,34,12,"R7,965,601",Roll,22.0,26.0,9.777525249264253,9,34,25,110,122,3,3,2,4,0,False
Tuesday 4 January 2011,2,12,18,30,38,10,"R5,250,913",Roll,20.0,18.0,12.77497553813705,2,38,36,100,110,5,1,3,3,1,False
Friday 31 December 2010,3,21,23,32,35,7,"R2,706,808",Roll,22.8,23.0,11.214276615100948,3,35,32,114,121,1,5,3,3,0,False
Tuesday 28 December 2010,5,6,7,9,17,11,"R27,461,634",Won,8.8,7.0,4.308131845707604,5,17,12,44,55,1,5,5,1,0,True
Friday 24 December 2010,26,30,31,33,40,3,"R24,791,362",Roll,32.0,31.0,4.604345773288535,26,40,14,160,163,3,3,0,6,0,True
Tuesday 21 December 2010,19,25,31,39,40,14,"R21,544,895",Roll,30.8,31.0,8.059776671843954,19,40,21,154,168,1,5,2,4,2,True
Friday 17 December 2010,1,7,8,17,30,17,"R18,364,481",Roll,12.6,8.0,10.09158064923429,1,30,29,63,80,2,4,4,2,0,True
Tuesday 14 December 2010,12,30,31,32,35,4,"R15,257,821",Roll,28.0,31.0,8.17312669668102,12,35,23,140,144,3,3,1,5,1,True
Friday 10 December 2010,6,13,18,24,41,7,"R12,346,450",Roll,20.4,18.0,11.876026271442818,6,41,35,102,109,3,3,4,2,0,False
Tuesday 7 December 2010,12,28,30,44,45,9,"R9,297,740",Roll,31.8,30.0,12.106196760337244,12,45,33,159,168,4,2,1,5,0,True
Friday 3 December 2010,19,24,37,43,45,10,"R6,357,543",Roll,33.6,37.0,10.34601372510205,19,45,26,168,178,1,5,2,4,1,False
Tuesday 30 November 2010,3,6,11,12,25,9,"R3,117,562",Roll,11.4,11.0,7.552483035399682,3,25,22,57,66,2,4,5,1,0,True
Friday 26 November 2010,12,17,22,25,34,19,"R3,352,789",Won,22.0,22.0,7.4565407529228995,12,34,22,110,129,3,3,4,2,2,False
Tuesday 23 November 2010,2,9,10,33,43,6,"R42,656,872",Won,19.4,10.0,15.755633912984903,2,43,41,97,103,2,4,3,3,0,True
Friday 19 November 2010,1,17,19,26,32,4,"R38,859,683",Roll,19.0,19.0,10.449880382090505,1,32,31,95,99,2,4,3,3,0,False
Tuesday 16 November 2010,4,28,32,38,40,2,"R34,750,340",Roll,28.4,32.0,12.924395537122809,4,40,36,142,144,5,1,1,5,1,False
Friday 12 November 2010,4,8,11,16,40,17,"R31,003,973",Roll,15.8,11.0,12.718490476467716,4,40,36,79,96,4,2,4,2,2,False
Tuesday 9 November 2010,6,22,29,35,45,8,"R26,886,805",Roll,27.4,29.0,13.093509842666327,6,45,39,137,145,2,4,2,4,0,False
Friday 5 November 2010,1,4,25,26,32,10,"R23,079,189",Roll,17.6,25.0,12.595237195067032,1,32,31,88,98,3,3,3,3,0,True
Tuesday 2 November 2010,12,13,21,22,29,9,"R19,492,100",Roll,19.4,21.0,6.2801273872430325,12,29,17,97,106,2,4,4,2,0,True
Friday 29 October 2010,10,31,32,39,45,10,"R16,116,518",Roll,31.4,32.0,11.84229707446997,10,45,35,157,167,2,4,1,5,0,True
Tuesday 26 October 2010,13,28,32,35,36,8,"R12,482,772",Roll,28.8,32.0,8.37615663654877,13,36,23,144,152,3,3,1,5,1,True
Friday 22 October 2010,10,15,16,22,36,1,"R9,274,905",Roll,19.8,16.0,8.953211714239757,10,36,26,99,100,4,2,4,2,1,True
Tuesday 19 October 2010,9,11,17,35,38,16,"R6,156,748",Roll,22.0,17.0,12.165525060596439,9,38,29,110,126,1,5,3,3,0,False
Friday 15 October 2010,4,14,26,34,44,12,"R3,262,703",Roll,24.4,26.0,14.164744967700619,4,44,40,122,134,5,1,2,4,0,False
Tuesday 12 October 2010,1,17,18,19,44,14,"R64,547,102",Won,19.8,18.0,13.78985134075056,1,44,43,99,113,2,4,4,2,1,True
Friday 8 October 2010,3,7,16,21,40,3,"R59,062,479",Roll,17.4,16.0,12.97073629367277,3,40,37,87,90,2,4,4,2,0,False
Tuesday 5 October 2010,3,15,25,32,38,4,"R52,764,996",Roll,22.6,25.0,12.435433245367852,3,38,35,113,117,2,4,3,3,1,False
Friday 1 October 2010,16,22,28,30,31,20,"R47,692,754",Roll,25.4,28.0,5.642694391866353,16,31,15,127,147,4,2,2,4,0,True
Tuesday 28 September 2010,1,3,4,5,40,15,"R42,377,052",Roll,10.6,4.0,14.759403781996072,1,40,39,53,68,2,4,4,2,0,True
Friday 24 September 2010,1,5,10,16,19,8,"R37,740,536",Roll,10.2,10.0,6.675327707311455,1,19,18,51,59,2,4,5,1,2,False
Tuesday 21 September 2010,31,33,36,40,42,13,"R33,930,735",Roll,36.4,36.0,4.127953488110059,31,42,11,182,195,3,3,0,6,0,False
Friday 17 September 2010,2,19,28,42,44,5,"R30,152,355",Roll,27.0,28.0,15.517731793016658,2,44,42,135,140,4,2,2,4,1,False
Tuesday 14 September 2010,3,23,29,33,40,2,"R25,924,666",Roll,25.6,29.0,12.579348154813111,3,40,37,128,130,1,5,2,4,0,False
Friday 10 September 2010,1,17,19,33,38,1,"R22,347,777",Roll,21.6,19.0,13.047605144240073,1,38,37,108,109,1,5,3,3,1,False
Tuesday 7 September 2010,3,25,37,42,44,10,"R18,393,816",Roll,30.2,37.0,15.118200951171406,3,44,41,151,161,2,4,2,4,0,False
Friday 3 September 2010,12,17,37,41,43,8,"R15,364,634",Roll,30.0,37.0,12.89961239727768,12,43,31,150,158,1,5,2,4,1,False
Tuesday 31 August 2010,12,27,37,41,44,20,"R12,042,106",Roll,32.2,37.0,11.617228585166083,12,44,32,161,181,2,4,1,5,3,False
Friday 27 August 2010,7,8,26,36,42,20,"R8,862,943",Roll,23.8,26.0,14.260434775980709,7,42,35,119,139,4,2,2,4,0,True
Tuesday 24 August 2010,6,23,27,33,44,16,"R5,601,290",Roll,26.6,27.0,12.499599993599796,6,44,38,133,149,2,4,2,4,0,False
Friday 20 August 2010,15,21,24,32,44,11,"R2,928,005",Roll,27.2,24.0,10.02796090937734,15,44,29,136,147,3,3,3,3,1,False
Tuesday 17 August 2010,11,17,30,35,45,20,"R30,521,058",Won,27.6,30.0,12.25724275683565,11,45,34,138,158,1,5,2,4,0,False
Friday 13 August 2010,8,9,10,31,39,12,"R26,625,622",Roll,19.4,10.0,13.001538370516007,8,39,31,97,109,2,4,3,3,0,True
Tuesday 10 August 2010,9,19,31,33,45,16,"R22,589,379",Roll,27.4,31.0,12.354756169184402,9,45,36,137,153,0,6,2,4,2,False
Friday 6 August 2010,1,3,13,22,29,18,"R19,838,004",Roll,13.6,13.0,10.762899237658969,1,29,28,68,86,1,5,4,2,0,False
Tuesday 3 August 2010,1,6,15,35,44,20,"R16,447,363",Roll,20.2,15.0,16.630093204789922,1,44,43,101,121,2,4,3,3,1,False
Friday 30 July 2010,2,9,21,25,37,12,"R13,033,929",Roll,18.8,21.0,12.270289320142375,2,37,35,94,106,1,5,4,2,0,False
Tuesday 27 July 2010,2,7,19,24,30,20,"R9,459,798",Roll,16.4,19.0,10.44222198576529,2,30,28,82,102,3,3,4,2,1,False
Friday 23 July 2010,18,23,24,33,37,15,"R6,297,840",Roll,27.0,24.0,6.957010852370434,18,37,19,135,150,2,4,3,3,1,True
Tuesday 20 July 2010,1,21,27,32,36,9,"R2,974,822",Roll,23.4,27.0,12.273548794053006,1,36,35,117,126,2,4,2,4,0,False
Friday 16 July 2010,13,20,42,44,45,12,"R3,623,437",Won,32.8,42.0,13.526270735128733,13,45,32,164,176,3,3,2,4,0,True
Tuesday 13 July 2010,5,11,13,20,30,15,"R69,542,295",Won,15.8,13.0,8.565045242145542,5,30,25,79,94,2,4,4,2,2,False
Friday 9 July 2010,12,15,18,20,25,13,"R62,468,008",Roll,18.0,18.0,4.427188724235731,12,25,13,90,103,3,3,5,1,1,False
Tuesday 6 July 2010,7,8,21,39,41,9,"R55,038,362",Roll,23.2,21.0,14.59314907756376,7,41,34,116,125,1,5,3,3,0,True
Friday 2 July 2010,2,6,7,9,31,7,"R48,579,364",Roll,11.0,7.0,10.256705123966467,2,31,29,55,62,2,4,4,2,1,True
Tuesday 29 June 2010,5,8,9,23,35,9,"R42,231,889",Roll,16.0,9.0,11.349008767288886,5,35,30,80,89,1,5,4,2,1,True
Friday 25 June 2010,13,23,31,40,42,11,"R36,616,857",Roll,29.8,31.0,10.796295661012623,13,42,29,149,160,2,4,2,4,1,False
Tuesday 22 June 2010,16,23,36,40,45,19,"R31,669,951",Roll,32.0,36.0,10.825894882179487,16,45,29,160,179,3,3,2,4,2,False
Friday 18 June 2010,6,8,9,11,22,15,"R27,944,190",Roll,11.2,9.0,5.635601121442148,6,22,16,56,71,3,3,5,1,0,True
Tuesday 15 June 2010,13,25,34,40,41,7,"R24,185,528",Roll,30.6,34.0,10.480458005259122,13,41,28,153,160,2,4,2,4,0,True
Friday 11 June 2010,12,14,18,23,42,13,"R20,505,294",Roll,21.8,18.0,10.777754868245983,12,42,30,109,122,4,2,4,2,0,False
Tuesday 8 June 2010,7,8,23,30,39,6,"R17,115,989",Roll,21.4,23.0,12.435433245367852,7,39,32,107,113,2,4,3,3,1,True
Friday 4 June 2010,1,16,20,27,33,13,"R13,831,410",Roll,19.4,20.0,10.892199043352083,1,33,32,97,110,2,4,3,3,0,False
Tuesday 1 June 2010,2,5,12,23,45,15,"R10,498,943",Roll,17.4,12.0,15.576905982896603,2,45,43,87,102,2,4,4,2,0,False
Friday 28 May 2010,2,9,24,26,42,2,"R7,503,422",Roll,20.6,24.0,13.994284547628721,2,42,40,103,105,4,2,3,3,1,False
Tuesday 25 May 2010,4,15,21,30,32,8,"R4,820,608",Roll,20.4,21.0,10.248902380255165,4,32,28,102,110,3,3,3,3,0,False
Friday 21 May 2010,2,14,25,30,40,2,"R2,368,222",Roll,22.2,25.0,13.120975573485381,2,40,38,111,113,4,2,3,3,1,False
Tuesday 18 May 2010,6,17,25,29,42,6,"R18,299,965",Won,23.8,25.0,12.023310692151309,6,42,36,119,125,2,4,3,3,1,False
Friday 14 May 2010,6,8,15,32,42,7,"R15,620,625",Roll,20.6,15.0,14.079772725438433,6,42,36,103,110,4,2,3,3,2,False
Tuesday 11 May 2010,4,14,17,42,44,13,"R12,881,090",Roll,24.2,17.0,15.954936540143304,4,44,40,121,134,4,2,3,3,1,False
Friday 7 May 2010,10,18,25,26,34,15,"R10,349,534",Roll,22.6,25.0,8.089499366462675,10,34,24,113,128,4,2,3,3,0,True
Tuesday 4 May 2010,9,17,28,36,43,4,"R7,609,842",Roll,26.6,28.0,12.338557452149745,9,43,34,133,137,2,4,2,4,0,False
Friday 30 April 2010,1,11,30,35,44,15,"R4,865,951",Roll,24.2,30.0,15.84171707865028,1,44,43,121,136,2,4,2,4,0,False
Tuesday 27 April 2010,13,14,23,24,27,1,"R2,060,602",Roll,20.2,23.0,5.635601121442148,13,27,14,101,102,2,4,4,2,0,True
Friday 23 April 2010,12,18,43,44,45,5,"R10,399,745",Won,32.4,43.0,14.347125147568763,12,45,33,162,167,3,3,2,4,0,True
Tuesday 20 April 2010,7,20,26,32,39,3,"R7,771,243",Roll,24.8,26.0,10.906878563548783,7,39,32,124,127,3,3,2,4,0,False
Friday 16 April 2010,7,19,21,37,40,18,"R5,314,858",Roll,24.8,21.0,12.204917041913886,7,40,33,124,142,1,5,3,3,1,False
Tuesday 13 April 2010,15,18,28,42,45,5,"R2,563,273",Roll,29.6,28.0,12.175385004179539,15,45,30,148,153,3,3,2,4,0,False
Friday 9 April 2010,2,16,27,30,31,15,"R18,426,344",Won,21.2,27.0,10.979981785048643,2,31,29,106,121,3,3,2,4,0,True
Tuesday 6 April 2010,2,13,19,38,42,16,"R15,304,941",Roll,22.8,19.0,15.118200951171406,2,42,40,114,130,3,3,3,3,1,False
Tuesday 30 March 2010,9,27,30,35,42,17,"R11,651,861",Roll,28.6,30.0,11.038115781237304,9,42,33,143,160,2,4,1,5,1,False
Friday 26 March 2010,25,30,33,36,44,15,"R8,393,869",Roll,33.6,33.0,6.343500610861482,25,44,19,168,183,3,3,1,5,1,False
Tuesday 23 March 2010,1,6,9,10,15,11,"R5,530,507",Roll,8.2,9.0,4.621688003316537,1,15,14,41,52,2,4,5,1,0,True
Friday 19 March 2010,7,11,33,44,45,3,"R3,046,000",Roll,28.0,33.0,16.1245154965971,7,45,38,140,143,1,5,2,4,0,True
